0.000000000000000000e+00,2.331502029817598132e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.173198654525008067e+01,3.568153701339917205e+01,0.000000000000000000e+00,-4.600031968460112530e+00,5.594211367772344623e+00,-1.201222160912853276e+00,-8.328890538977493652e-01,-2.664395655982499278e+01,-4.935481874799360069e-01,-1.619809688307102480e+00,-1.781558819126714877e+00
-2.416653133798992936e+00,5.021271921380104253e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.224226188743720356e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.008421093016032799e+01,-3.493956658622720823e+01,0.000000000000000000e+00,4.613107891226478685e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.232801327697072402e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.111934962612585309e+01,7.715781698860908477e+01,0.000000000000000000e+00,-1.096053232138493883e+01,7.272822727825031253e-01,0.000000000000000000e+00,1.776885481656262922e+00,-1.678124039566277759e+01,1.998445578016801727e-01,-9.005373183518939895e-01,4.620295020468575764e+00
1.920226843385320237e+01,-3.804931091385911657e+01,0.000000000000000000e+00,4.554191316946425871e+00,5.556727651948244473e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.663348776796484074e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.264912580238458428e+00
-9.158913628552706188e-01,1.691731783529774935e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.746540921543137337e+00,-2.463475941694131066e+01,0.000000000000000000e+00,1.062080524189759068e+01,-1.075960053989991394e+00,0.000000000000000000e+00,-1.556086854651135054e+00,-2.649525176389170866e+01,0.000000000000000000e+00,6.516131297698098956e-01,-6.127955449762683138e+00
-9.172585780179302262e+00,2.217487365696032242e+01,0.000000000000000000e+00,-5.658313008642523734e+00,1.106347895880040788e+00,0.000000000000000000e+00,3.547256566688912760e-01,3.942688647100337285e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.334368382246134743e+00
-1.298512355011576525e-01,-9.316454961177128569e-01,0.000000000000000000e+00,1.023035126861272737e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.245453968862828553e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
