0.000000000000000000e+00,1.291724049566853605e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.247823771336658893e+00,-2.869242834318423419e-01,0.000000000000000000e+00,1.900939255933907335e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.394961771291790331e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.452790553515547201e-01
4.956687235508321909e-01,1.332658188665900023e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.965015280552688703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.256693533986217415e-01,1.342554467765710580e-01,2.475373391458931815e-01,2.353032507572905718e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.710002812900230929e-01,0.000000000000000000e+00,2.863112257616866607e-01,0.000000000000000000e+00
-1.270309291464782220e+00,-1.459018743029687704e+00,2.879626380966428534e-01,-1.319058542282277591e+00,-2.637903167183069386e-01,0.000000000000000000e+00,1.193879651846750045e+00,-1.465223985846951749e+01,1.074458932192652594e-01,-1.646145174560203595e+00,1.003889403847899819e+00
-1.054620781247095351e+00,7.300441655147297260e-01,-2.945182963622890449e-01,1.715059466491453355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.439590804377735189e+01,0.000000000000000000e+00,1.475335578964438010e+00,-7.633648449222226740e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.032525074937741394e+01,-2.525004384838975824e+00,-1.730370269335684608e+00,2.562353416241752058e+00,-2.751897239454985100e-01,0.000000000000000000e+00,3.751271104649799293e-01,1.859090679310706484e+00,0.000000000000000000e+00,3.980927868534282599e+00,-1.487281479708953691e-01
5.702995351019299441e+00,7.592352299659025361e-01,1.151436076263705033e+00,-8.826299053349916379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.400094045598731185e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003005379525250707e+00
-1.035457186480628122e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.609518102960450392e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
